"Halogens","S","P","Other Metal","Hydroxyl or Ether","Ketones, aldehydes, carboxylic acids, or esters","Primary Amine or Ammonium Ion","Secondary Amine or Aromatic Nitrogen","Tertiary Amine or Amide Nitrogen","Aromatic","Aliphatic","mouse intraperitoneal LD50","group","S_Hydroxyl_or_Ether","S_Ketones_aldehydes_acids_esters","Primary_Amine_Ketones_aldehydes_acids_esters","Secondary_Amine_Ketones_aldehydes_acids_esters","Tertiary_Amine_Ketones_aldehydes_acids_esters","Primary_Amine_Hydroxyl_or_Ether","Secondary_Amine_Hydroxyl_or_Ether","Tertiary_Amine_Hydroxyl_or_Ether","Aromatic_Hydroxyl_or_Ether","Aromatic_Other_Metal","Hydroxyl_or_Ether_Ketones_aldehydes_acids_esters","Aliphatic_Tertiary_Amine_or_Amide_Nitrogen"
0,0,0,0,1,1,0,0,0,1,0,2.809317671,3,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,1,1,1,-1,1,1,0,2.390199361,2,0,0,1,-1,1,1,-1,1,1,0,1,0
1,0,0,0,1,1,-1,1,-1,1,0,2.098949528,2,0,0,-1,1,-1,-1,1,-1,1,0,1,0
1,0,0,0,1,1,1,-1,-1,1,0,2.666680795,3,0,0,1,-1,-1,1,-1,-1,1,0,1,0
0,0,0,0,1,1,-1,-1,-1,1,1,3.664412129,4,0,0,-1,-1,-1,-1,-1,-1,1,0,1,-1
0,0,0,0,1,1,-1,1,-1,1,0,2.45081037,2,0,0,-1,1,-1,-1,1,-1,1,0,1,0
0,0,0,0,1,1,-1,-1,1,0,1,2.023670735,2,0,0,-1,-1,1,-1,-1,1,0,0,1,1
0,0,0,0,1,-1,-1,1,-1,1,0,3.309596207,4,0,0,1,-1,1,-1,1,-1,1,0,-1,0
0,0,0,0,1,1,-1,-1,1,0,1,3.113984511,3,0,0,-1,-1,1,-1,-1,1,0,0,1,1
0,0,0,0,1,-1,1,-1,-1,0,1,2.669737321,3,0,0,-1,1,1,1,-1,-1,0,0,-1,-1
-1,0,0,0,-1,1,-1,1,-1,1,1,2.941898648,3,0,0,-1,1,-1,1,-1,1,-1,0,-1,-1
0,0,0,0,1,-1,0,0,0,0,1,1.070510104,1,0,0,0,0,0,0,0,0,0,0,-1,0
0,0,0,0,1,1,1,-1,-1,1,0,2.548976668,3,0,0,1,-1,-1,1,-1,-1,1,0,1,0
1,0,0,0,1,1,-1,-1,1,2,1,2.652159821,3,0,0,-1,-1,1,-1,-1,1,2,0,1,1
-1,0,0,0,-1,1,-1,-1,1,2,0,2.658393026,3,0,0,-1,-1,1,1,1,-1,-2,0,-1,0
-1,0,0,0,1,1,-1,1,1,1,0,2.868236249,3,0,0,-1,1,1,-1,1,1,1,0,1,0
-1,0,0,0,-1,-1,-1,1,1,2,1,4.084265058,5,0,0,1,-1,-1,1,-1,-1,-2,0,1,1
0,0,0,0,0,0,-1,1,-1,0,1,3.807231101,4,0,0,0,0,0,0,0,0,0,0,0,-1
-1,0,0,0,0,0,-1,-1,1,1,1,2.796250087,3,0,0,0,0,0,0,0,0,0,0,0,1
-1,0,0,0,1,1,1,-1,1,1,0,4.069618296,5,0,0,1,-1,1,1,-1,1,1,0,1,0
0,0,0,0,-1,1,-1,1,1,1,1,3.323373756,4,0,0,-1,1,1,1,-1,-1,-1,0,-1,1
0,0,0,0,1,-1,0,0,0,2,1,1.9868235,1,0,0,0,0,0,0,0,0,2,0,-1,0
0,0,0,0,-1,1,-1,1,1,2,1,3.676452597,4,0,0,-1,1,1,1,-1,-1,-2,0,-1,1
0,1,0,0,0,0,-1,1,1,1,0,3.485637033,4,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,-1,-1,1,2,1,3.296967946,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1,1,0,0,0,0,1,2.236152927,2,0,0,0,0,0,0,0,0,0,0,-1,0
0,1,0,0,-1,-1,-1,-1,1,2,0,3.628295087,4,-1,-1,1,1,-1,1,1,-1,-2,0,1,0
0,0,0,0,1,-1,1,-1,-1,1,0,3.423500872,4,0,0,-1,1,1,1,-1,-1,1,0,-1,0
0,0,0,0,1,1,-1,-1,-1,1,1,3.326872252,4,0,0,-1,-1,-1,-1,-1,-1,1,0,1,-1
0,0,0,0,1,1,0,0,0,0,1,2.878605085,3,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1,-1,-1,-1,-1,2,0,5.930445394,5,0,0,1,1,1,1,1,1,-2,0,1,0
0,1,0,0,-1,1,1,1,1,1,0,3.008790717,3,-1,1,1,1,1,-1,-1,-1,-1,0,-1,0
0,0,0,0,1,1,0,0,0,0,1,3.737579949,4,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,-1,0,0,0,0,0,2.676846809,3,0,0,0,0,0,0,0,0,0,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,1,2.657751296,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,1
0,0,0,0,-1,1,-1,-1,1,1,0,3.560291374,4,0,0,-1,-1,1,1,1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,-1,1,0,0,1.492969805,1,0,0,-1,-1,1,1,1,-1,0,0,-1,0
0,0,0,0,1,-1,-1,1,-1,2,0,3.059164967,3,0,0,1,-1,1,-1,1,-1,2,0,-1,0
1,0,0,0,1,1,-1,1,-1,1,0,3.158333255,3,0,0,-1,1,-1,-1,1,-1,1,0,1,0
0,0,0,0,1,1,-1,1,1,2,0,3.009792263,3,0,0,-1,1,1,-1,1,1,2,0,1,0
0,0,0,0,1,1,-1,1,1,1,1,3.075301181,3,0,0,-1,1,1,-1,1,1,1,0,1,1
-1,0,0,0,0,0,-1,-1,1,0,0,4.758278058,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1,1,-1,1,1,0,0,2.888609166,3,0,0,-1,1,1,1,-1,-1,0,0,-1,0
0,0,0,0,0,0,1,-1,1,2,0,3.304200621,4,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,-1,1,1,1,1,2.477306253,2,0,0,-1,1,1,-1,1,1,1,0,1,1
0,0,0,0,1,1,-1,1,-1,1,0,2.957792665,3,0,0,-1,1,-1,-1,1,-1,1,0,1,0
1,0,0,0,1,-1,0,0,0,1,0,2.436664986,2,0,0,0,0,0,0,0,0,1,0,-1,0
-1,0,0,0,0,0,0,0,0,1,0,2.078130785,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,-1,-1,-1,1,2,1,3.481329143,4,0,0,1,1,-1,-1,-1,1,2,0,-1,1
0,0,0,0,-1,1,-1,1,1,1,1,1.730930132,1,0,0,-1,1,1,1,-1,-1,-1,0,-1,1
-1,0,0,0,-1,-1,-1,1,1,1,0,2.858075959,3,0,0,1,-1,-1,1,-1,-1,-1,0,1,0
0,0,0,0,1,-1,-1,1,-1,1,0,3.249120779,4,0,0,1,-1,1,-1,1,-1,1,0,-1,0
0,0,0,0,1,1,-1,1,1,1,1,3.423189141,4,0,0,-1,1,1,-1,1,1,1,0,1,1
0,0,0,0,0,0,1,-1,-1,1,0,3.428023096,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1,1,-1,-1,-1,0,1,6.678878624,5,0,0,-1,-1,-1,1,1,1,0,0,-1,-1
0,0,0,0,1,1,-1,1,-1,0,0,2.18164752,2,0,0,-1,1,-1,-1,1,-1,0,0,1,0
0,0,0,0,1,-1,1,-1,-1,1,0,2.162874933,2,0,0,-1,1,1,1,-1,-1,1,0,-1,0
0,0,0,0,0,0,-1,-1,1,1,0,3.96908494,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,-1,1,-1,-1,0,1,2.867550491,3,0,0,-1,1,1,1,-1,-1,0,0,-1,-1
0,0,0,0,0,0,-1,1,1,1,0,2.991023717,3,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,-1,-1,-1,1,1,1,3.486312798,4,0,0,1,1,-1,-1,-1,1,1,0,-1,1
0,0,0,0,1,-1,-1,-1,1,2,1,3.401303203,4,0,0,1,1,-1,-1,-1,1,2,0,-1,1
0,1,0,0,0,0,-1,-1,1,2,1,3.263678284,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,-1,1,-1,1,2,1,3.502191917,4,1,-1,-1,1,-1,1,-1,1,2,0,-1,1
0,0,0,0,-1,1,-1,1,-1,1,0,2.52099029,2,0,0,-1,1,-1,1,-1,1,-1,0,-1,0
0,0,0,0,-1,-1,-1,1,-1,1,1,3.350638885,4,0,0,1,-1,1,1,-1,1,-1,0,1,-1
0,0,0,0,1,-1,0,0,0,1,0,2.718377112,3,0,0,0,0,0,0,0,0,1,0,-1,0
-1,0,0,0,-1,-1,-1,-1,1,1,0,3.486999747,4,0,0,1,1,-1,1,1,-1,-1,0,1,0
0,1,0,0,0,0,-1,1,-1,1,0,3.130947781,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,-1,-1,1,1,0,3.609524277,4,0,0,-1,-1,1,-1,-1,1,1,0,1,0
1,0,0,0,-1,1,-1,1,1,1,1,2.634840623,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,1
0,0,0,0,1,-1,-1,1,-1,1,0,3.491932206,4,0,0,1,-1,1,-1,1,-1,1,0,-1,0
0,0,0,0,-1,1,-1,-1,1,0,1,6.931444185,5,0,0,-1,-1,1,1,1,-1,0,0,-1,1
0,0,0,0,1,1,1,-1,-1,2,1,4.542440184,5,0,0,1,-1,-1,1,-1,-1,2,0,1,-1
0,1,0,0,1,1,1,-1,1,1,1,2.714098538,3,1,1,1,-1,1,1,-1,1,1,0,1,1
0,0,0,0,-1,-1,-1,1,1,2,1,2.754265678,3,0,0,1,-1,-1,1,-1,-1,-2,0,1,1
0,0,0,0,-1,-1,1,1,-1,1,0,2.813410173,3,0,0,-1,-1,1,-1,-1,1,-1,0,1,0
-1,0,0,0,1,1,-1,-1,1,1,1,2.286962293,2,0,0,-1,-1,1,-1,-1,1,1,0,1,1
0,0,0,0,-1,1,1,-1,1,1,0,3.330250527,4,0,0,1,-1,1,-1,1,-1,-1,0,-1,0
-1,1,0,0,0,0,-1,-1,1,2,1,3.493635776,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,-1,1,0,1.920463859,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,-1,-1,-1,1,1,1,0,3.325561271,4,0,0,1,-1,-1,1,-1,-1,-1,0,1,0
0,0,0,0,-1,1,-1,1,1,2,1,3.989672932,4,0,0,-1,1,1,1,-1,-1,-2,0,-1,1
0,0,0,0,-1,1,-1,1,1,2,1,5.085424736,5,0,0,-1,1,1,1,-1,-1,-2,0,-1,1
0,0,0,0,1,-1,0,0,0,1,0,2.709396191,3,0,0,0,0,0,0,0,0,1,0,-1,0
0,0,0,0,-1,1,0,0,0,0,1,2.042448108,2,0,0,0,0,0,0,0,0,0,0,-1,0
0,0,0,0,0,0,1,-1,-1,0,1,3.123263476,3,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,1,-1,-1,1,-1,1,0,3.0181888,3,0,0,1,-1,1,-1,1,-1,1,0,-1,0
-1,1,1,0,-1,-1,0,0,0,1,0,3.435365156,4,-1,-1,0,0,0,0,0,0,-1,0,1,0
0,0,0,0,1,1,-1,1,1,0,1,3.752493836,4,0,0,-1,1,1,-1,1,1,0,0,1,1
0,0,0,0,1,1,-1,-1,1,1,1,2.973438783,3,0,0,-1,-1,1,-1,-1,1,1,0,1,1
0,0,0,0,1,1,0,0,0,1,1,2.508157394,2,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,1,1,0,0,0,0,1,2.719769357,3,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,1,0,1.922444609,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,1,0,2.198123678,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,0,0,0,0,0,2.047841708,2,1,1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-1,1,1,1,-1,1,0,1.914712805,1,-1,1,1,1,-1,-1,-1,1,-1,0,-1,0
0,1,0,0,-1,1,1,1,-1,1,0,2.041878206,2,-1,1,1,1,-1,-1,-1,1,-1,0,-1,0
0,1,0,0,-1,1,1,1,-1,1,0,2.386843952,2,-1,1,1,1,-1,-1,-1,1,-1,0,-1,0
0,1,0,0,-1,1,1,1,-1,1,0,1.728045202,1,-1,1,1,1,-1,-1,-1,1,-1,0,-1,0
0,1,0,0,1,-1,-1,1,-1,2,0,3.391299808,4,1,-1,1,-1,1,-1,1,-1,2,0,-1,0
0,0,0,0,-1,1,0,0,0,0,1,2.61554396,3,0,0,0,0,0,0,0,0,0,0,-1,0
0,0,0,0,-1,1,0,0,0,0,1,2.354740931,2,0,0,0,0,0,0,0,0,0,0,-1,0
0,0,0,0,-1,1,-1,-1,1,2,1,3.103706592,3,0,0,-1,-1,1,1,1,-1,-2,0,-1,1
0,0,0,0,-1,1,-1,1,1,1,0,4.090831612,5,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,1,1,1,1,-1,2,0,2.970849416,3,0,0,1,1,-1,1,1,-1,2,0,1,0
0,1,0,0,0,0,0,0,0,1,0,3.644166701,4,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,0,0,0,1,0,2.865269173,3,1,1,0,0,0,0,0,0,1,0,1,0
0,1,0,0,-1,1,-1,1,1,1,1,2.493328371,2,-1,1,-1,1,1,1,-1,-1,-1,0,-1,1
0,1,0,0,-1,1,-1,1,-1,1,0,2.690817681,3,-1,1,-1,1,-1,1,-1,1,-1,0,-1,0
0,0,0,0,1,1,-1,-1,1,1,0,2.611368189,3,0,0,-1,-1,1,-1,-1,1,1,0,1,0
1,1,0,0,0,0,-1,-1,1,2,0,3.542766623,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,-1,-1,-1,1,1,1,3.303158604,4,0,0,1,1,-1,-1,-1,1,1,0,-1,1
0,0,0,0,-1,1,-1,1,1,1,0,3.045282733,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,1,-1,-1,-1,1,2,0,6.163297503,5,0,0,1,1,-1,-1,-1,1,2,0,-1,0
0,0,0,0,1,1,0,0,0,0,0,2.283204614,2,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,1,-1,1,-1,2,1,3.822102069,4,0,0,-1,1,-1,-1,1,-1,2,0,1,-1
0,0,0,0,-1,1,-1,-1,1,0,1,6.594221308,5,0,0,-1,-1,1,1,1,-1,0,0,-1,1
0,0,0,0,-1,1,-1,1,1,2,1,2.517920218,2,0,0,-1,1,1,1,-1,-1,-2,0,-1,1
0,0,0,0,1,1,-1,1,1,2,1,4.476534561,5,0,0,-1,1,1,-1,1,1,2,0,1,1
-1,0,0,0,0,0,-1,1,1,1,0,3.342098813,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,-1,1,-1,-1,1,0,2.2855584,2,0,0,-1,1,1,1,-1,-1,1,0,-1,0
1,0,0,0,1,1,0,0,0,1,0,3.30486562,4,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,1,1,0,0,0,1,0,2.927940777,3,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,1,1,1,1,-1,1,0,2.97145587,3,0,0,1,1,-1,1,1,-1,1,0,1,0
0,0,0,0,1,1,-1,1,-1,1,0,3.27105474,4,0,0,-1,1,-1,-1,1,-1,1,0,1,0
0,0,0,0,-1,-1,-1,-1,1,1,0,2.810319029,3,0,0,1,1,-1,1,1,-1,-1,0,1,0
0,1,0,0,1,1,-1,1,-1,2,1,1.946008901,1,1,1,-1,1,-1,-1,1,-1,2,0,1,-1
-1,0,0,0,0,0,-1,-1,1,2,0,3.432950607,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,-1,-1,1,0,1,2.94446177,3,0,0,-1,-1,1,-1,-1,1,0,0,1,1
0,0,0,0,1,1,-1,1,-1,2,0,2.936692577,3,0,0,-1,1,-1,-1,1,-1,2,0,1,0
0,0,0,0,1,1,0,0,0,0,1,5.294489027,5,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,-1,0,0,2.494814386,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,1.618777683,1,0,0,0,0,0,0,0,0,0,0,1,0
-1,0,0,0,1,1,-1,1,-1,1,0,2.879733981,3,0,0,-1,1,-1,-1,1,-1,1,0,1,0
0,0,0,0,-1,1,-1,-1,1,1,1,3.312245023,4,0,0,-1,-1,1,1,1,-1,-1,0,-1,1
0,0,0,0,-1,-1,1,1,-1,1,0,3.392701977,4,0,0,-1,-1,1,-1,-1,1,-1,0,1,0
0,0,0,0,-1,1,-1,-1,1,1,1,3.306187358,4,0,0,-1,-1,1,1,1,-1,-1,0,-1,1
1,0,0,0,1,1,-1,1,-1,1,0,2.08913824,2,0,0,-1,1,-1,-1,1,-1,1,0,1,0
1,0,0,0,-1,1,1,1,1,1,1,2.668342112,3,0,0,1,1,1,-1,-1,-1,-1,0,-1,1
0,0,0,0,1,1,1,1,1,0,0,2.523415852,2,0,0,1,1,1,1,1,1,0,0,1,0
0,0,0,0,-1,1,1,1,1,1,0,3.362988805,4,0,0,1,1,1,-1,-1,-1,-1,0,-1,0
0,0,0,0,1,-1,-1,1,-1,1,0,3.066982104,3,0,0,1,-1,1,-1,1,-1,1,0,-1,0
0,0,0,0,0,0,-1,-1,1,2,0,3.582959721,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1,-1,1,-1,-1,1,0,3.196585809,3,0,0,-1,1,1,-1,1,1,-1,0,1,0
0,0,0,0,0,0,-1,-1,1,2,1,3.33115085,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,-1,2,0,3.572411195,4,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,-1,-1,1,2,0,3.305201514,4,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,-1,-1,1,2,1,3.501171432,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,-1,-1,1,1,1,1,3.290229144,4,0,0,1,-1,-1,-1,1,1,1,0,-1,1
1,0,0,0,1,1,0,0,0,1,0,3.600460181,4,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,1,-1,0,0,0,1,0,2.624226874,3,0,0,0,0,0,0,0,0,1,0,-1,0
1,0,0,0,0,0,0,0,0,1,0,2.283705257,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,-1,-1,1,1,1,1,3.37940797,4,0,0,1,-1,-1,-1,1,1,1,0,-1,1
0,0,0,0,1,1,0,0,0,0,1,1.825287675,1,0,0,0,0,0,0,0,0,0,0,1,0
-1,1,0,0,1,1,-1,1,1,0,1,3.140475487,3,1,1,-1,1,1,-1,1,1,0,0,1,1
0,0,0,0,1,1,1,-1,-1,2,1,4.491799363,5,0,0,1,-1,-1,1,-1,-1,2,0,1,-1
-1,0,0,0,1,1,0,0,0,2,0,3.171609932,3,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,1,1,1,1,1,2,0,2.659910696,3,0,0,1,1,1,1,1,1,2,0,1,0
0,0,0,0,1,1,-1,1,1,1,1,1.984210087,1,0,0,-1,1,1,-1,1,1,1,0,1,1
0,1,0,0,1,1,1,1,1,1,1,2.176979826,2,1,1,1,1,1,1,1,1,1,0,1,1
0,0,0,0,0,0,-1,1,1,1,0,3.56793077,4,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,2.431445158,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,-1,1,0,0,2.543409437,3,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3.832553095,4,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,-1,-1,0,0,0,2,0,6.428639557,5,0,0,0,0,0,0,0,0,-2,0,1,0
0,0,0,0,1,1,-1,-1,1,0,0,3.074787194,3,0,0,-1,-1,1,-1,-1,1,0,0,1,0
0,1,0,0,-1,1,-1,-1,1,2,0,2.969768583,3,-1,1,-1,-1,1,1,1,-1,-2,0,-1,0
0,0,0,0,-1,1,0,0,0,0,0,1.651086632,1,0,0,0,0,0,0,0,0,0,0,-1,0
0,0,0,0,1,1,0,0,0,1,0,2.668700008,3,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,1,1,-1,1,0,3.130751777,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,1,1,1,1,2.14253082,2,0,0,1,1,1,1,1,1,1,0,1,1
0,0,1,0,1,1,1,1,1,1,1,2.768895134,3,0,0,1,1,1,1,1,1,1,0,1,1
-1,0,0,0,-1,1,1,-1,-1,1,0,3.162239343,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,1,1,0,0,0,1,0,2.735236913,3,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,-1,1,-1,1,-1,0,1,3.389097259,4,0,0,-1,1,-1,1,-1,1,0,0,-1,-1
0,0,0,0,1,-1,0,0,0,0,0,2.985875357,3,0,0,0,0,0,0,0,0,0,0,-1,0
0,0,0,0,1,-1,-1,1,-1,1,0,3.460931059,4,0,0,1,-1,1,-1,1,-1,1,0,-1,0
1,0,0,0,1,-1,1,1,-1,1,1,3.149481072,3,0,0,-1,-1,1,1,1,-1,1,0,-1,-1
0,0,0,0,0,0,1,1,-1,1,0,3.736922119,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,-1,1,-1,2,0,3.467528323,4,0,0,-1,1,-1,-1,1,-1,2,0,1,0
0,0,0,0,-1,1,-1,-1,1,1,0,3.136287051,3,0,0,-1,-1,1,1,1,-1,-1,0,-1,0
-1,0,0,0,-1,-1,-1,1,1,2,1,3.447418308,4,0,0,1,-1,-1,1,-1,-1,-2,0,1,1
0,0,0,0,0,0,-1,1,1,1,1,3.423835459,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,2,0,2.150432133,2,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,-1,1,-1,-1,1,1,0,2.399627579,2,0,0,-1,-1,1,1,1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,-1,0,1,3.021670892,3,0,0,-1,1,-1,1,-1,1,0,0,-1,-1
0,0,0,0,1,1,1,1,-1,0,1,3.010037554,3,0,0,1,1,-1,1,1,-1,0,0,1,-1
0,0,0,0,1,1,1,1,-1,1,0,1.769830587,1,0,0,1,1,-1,1,1,-1,1,0,1,0
0,0,0,0,-1,1,-1,1,1,2,1,2.487070562,2,0,0,-1,1,1,1,-1,-1,-2,0,-1,1
-1,0,0,0,1,1,1,-1,-1,1,0,2.88115352,3,0,0,1,-1,-1,1,-1,-1,1,0,1,0
0,0,0,0,-1,1,-1,1,-1,0,1,2.743871991,3,0,0,-1,1,-1,1,-1,1,0,0,-1,-1
-1,1,0,0,-1,1,1,1,-1,2,0,2.709245108,3,-1,1,1,1,-1,-1,-1,1,-2,0,-1,0
0,0,0,0,-1,1,-1,1,-1,1,0,2.397329145,2,0,0,-1,1,-1,1,-1,1,-1,0,-1,0
1,0,0,0,1,1,0,0,0,1,0,3.463103128,4,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,1,-1,-1,1,0,3.223995954,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.88353526,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,0,0,0,1,0,2.399066398,2,0,0,0,0,0,0,0,0,-1,0,-1,0
-1,1,0,0,-1,1,1,1,-1,2,0,1.58868619,1,-1,1,1,1,-1,-1,-1,1,-2,0,-1,0
0,0,0,0,0,0,-1,1,-1,1,0,2.629020752,3,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,1,3.476069789,4,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,2.877423291,3,0,0,0,0,0,0,0,0,0,0,1,0
-1,0,0,0,-1,1,-1,1,-1,1,0,2.206668349,2,0,0,-1,1,-1,1,-1,1,-1,0,-1,0
1,0,0,0,0,0,1,-1,1,1,1,2.230952628,2,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1,-1,-1,-1,1,1,0,3.502891212,4,0,0,1,1,-1,1,1,-1,-1,0,1,0
1,0,0,0,0,0,0,0,0,0,0,2.297489088,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,-1,1,1,2,0,2.631374278,3,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,-1,1,-1,0,0,2.435241038,2,1,1,-1,1,-1,-1,1,-1,0,0,1,0
0,0,0,0,1,1,-1,1,-1,1,0,2.271466357,2,0,0,-1,1,-1,-1,1,-1,1,0,1,0
0,0,0,0,1,1,-1,1,1,1,0,2.986438301,3,0,0,-1,1,1,-1,1,1,1,0,1,0
0,1,0,0,-1,1,0,0,0,0,0,3.45697654,4,-1,1,0,0,0,0,0,0,0,0,-1,0
0,0,0,0,-1,1,-1,1,-1,0,1,2.821695674,3,0,0,-1,1,-1,1,-1,1,0,0,-1,-1
0,0,0,0,0,0,-1,-1,1,2,0,3.407253068,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,-1,0,0,0,0,1,5.341013616,5,0,0,0,0,0,0,0,0,0,0,-1,0
-1,1,0,0,1,1,1,1,1,1,1,2.476783693,2,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,0,1,1,1,1,1,1,1,1.782227697,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,0,1,1,1,1,1,1,1,2.595080799,3,1,1,1,1,1,1,1,1,1,0,1,1
0,0,0,0,-1,1,1,-1,-1,0,1,3.024551807,3,0,0,1,-1,-1,-1,1,1,0,0,-1,-1
-1,0,0,0,0,0,0,0,0,0,0,2.282436252,2,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,-1,1,1,1,0,3.563388185,4,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,-1,-1,-1,-1,1,1,0,3.267863768,4,0,0,1,1,-1,1,1,-1,-1,0,1,0
0,0,0,0,1,1,0,0,0,0,1,3.396432193,4,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,-1,1,1,1,1,2.426434554,2,0,0,-1,1,1,-1,1,1,1,0,1,1
0,0,0,0,1,1,-1,-1,1,1,0,2.987002998,3,0,0,-1,-1,1,-1,-1,1,1,0,1,0
0,0,0,0,0,0,-1,-1,1,1,1,2.703142916,3,0,0,0,0,0,0,0,0,0,0,0,1
-1,0,0,0,1,-1,1,1,1,1,1,3.2798053,4,0,0,-1,-1,-1,1,1,1,1,0,-1,1
-1,1,1,0,1,1,-1,1,1,0,1,2.808949515,3,1,1,-1,1,1,-1,1,1,0,0,1,1
0,0,0,0,1,1,0,0,0,1,1,3.30906518,4,0,0,0,0,0,0,0,0,1,0,1,0
-1,0,0,0,1,1,-1,1,-1,2,0,3.021055536,3,0,0,-1,1,-1,-1,1,-1,2,0,1,0
-1,0,0,0,0,0,-1,1,1,2,1,3.560080733,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,1,1,1,1,0,1,1.956273508,1,1,1,1,1,1,1,1,1,0,0,1,1
0,0,0,0,-1,1,-1,1,-1,0,1,2.966870239,3,0,0,-1,1,-1,1,-1,1,0,0,-1,-1
